application_id,job,job_id,position,tenure_track,date,candidate
4575,4575,Assistant Professor,Electrical Engineering,1,2003-05-13 04:26:30,user7471@example.com
4576,4576,Professor,Electrical Engineering,1,2021-12-13 01:05:30,user3879@example.com
4577,4577,Assistant Professor,English,1,2018-07-12 17:50:05,user4215@example.com
4578,4578,Associate Professor,Physics,0,2002-10-19 00:14:32,user3465@example.com
4579,4579,Professor,English,0,2010-03-01 03:41:43,user3687@example.com
4580,4580,Assistant Professor,Art,1,2014-04-08 18:19:57,user3027@example.com
4581,4581,Professor,Art,1,2020-12-19 15:02:29,user5065@example.com
4582,4582,Assistant Professor,Art,0,2022-04-08 17:07:57,user7011@example.com
4583,4583,Professor,English,1,2004-07-15 17:32:49,user8319@example.com
4584,4584,Assistant Professor,Electrical Engineering,1,2018-04-10 00:03:20,user9519@example.com
4585,4585,Associate Professor,Physics,1,2023-11-02 19:42:59,user7990@example.com
4586,4586,Assistant Professor,Electrical Engineering,0,2007-09-05 00:26:33,user6683@example.com
4587,4587,Associate Professor,Mathematics,1,2009-03-09 18:43:08,user5225@example.com
4588,4588,Associate Professor,Computer Science,0,2002-04-23 09:48:02,user2176@example.com
4589,4589,Professor,Electrical Engineering,0,2023-05-12 11:16:01,user7754@example.com
4590,4590,Associate Professor,Computer Science,1,2015-02-15 04:26:05,user2872@example.com
4591,4591,Associate Professor,Computer Science,1,2002-03-13 13:36:13,user3676@example.com
4592,4592,Associate Professor,Art,1,2003-02-01 18:16:26,user1821@example.com
4593,4593,Assistant Professor,Mathematics,1,2019-01-10 03:30:46,user3805@example.com
4594,4594,Associate Professor,Electrical Engineering,0,2007-07-28 19:38:22,user8349@example.com
4595,4595,Assistant Professor,Physics,0,2005-01-16 15:04:00,user9290@example.com
4596,4596,Professor,Art,1,2011-05-21 10:37:00,user3922@example.com
4597,4597,Assistant Professor,Electrical Engineering,0,2008-03-10 17:29:35,user8469@example.com
4598,4598,Associate Professor,Mathematics,1,2014-06-10 06:45:27,user4064@example.com
4599,4599,Assistant Professor,Computer Science,1,2006-04-26 20:42:04,user7222@example.com
4600,4600,Assistant Professor,Mathematics,0,2007-11-03 17:56:42,user9029@example.com
4601,4601,Assistant Professor,Mathematics,1,2012-05-04 10:08:33,user8924@example.com
4602,4602,Associate Professor,Art,1,2010-05-23 01:23:46,user5020@example.com
4603,4603,Professor,Mathematics,1,2010-09-16 22:01:30,user1046@example.com
4604,4604,Professor,Electrical Engineering,0,2000-10-27 07:21:34,user9284@example.com
4605,4605,Assistant Professor,Physics,0,2022-09-12 07:10:05,user5088@example.com
4606,4606,Assistant Professor,Electrical Engineering,0,2005-10-13 11:56:23,user7788@example.com
4607,4607,Assistant Professor,Mathematics,1,2016-08-02 21:50:35,user9224@example.com
4608,4608,Assistant Professor,Art,0,2011-08-25 15:41:16,user9270@example.com
4609,4609,Assistant Professor,English,1,2014-01-25 17:23:10,user3235@example.com
4610,4610,Assistant Professor,Art,1,2020-03-15 08:13:36,user8489@example.com
4611,4611,Assistant Professor,Mathematics,0,2015-01-17 00:12:26,user7719@example.com
4612,4612,Associate Professor,Mathematics,0,2013-06-06 14:57:31,user9127@example.com
4613,4613,Associate Professor,Physics,0,2002-02-24 02:22:28,user7534@example.com
4614,4614,Professor,Electrical Engineering,0,2002-04-17 09:41:07,user1424@example.com
4615,4615,Professor,Art,0,2003-09-03 21:07:01,user9899@example.com
4616,4616,Assistant Professor,Computer Science,0,2006-07-13 10:55:47,user2943@example.com
4617,4617,Assistant Professor,Electrical Engineering,1,2004-02-03 02:54:11,user3886@example.com
4618,4618,Professor,Mathematics,0,2011-02-22 12:21:16,user6615@example.com
4619,4619,Assistant Professor,English,0,2022-06-28 19:26:14,user1208@example.com
4620,4620,Associate Professor,Physics,0,2010-02-24 20:35:52,user9315@example.com
4621,4621,Associate Professor,Physics,1,2012-07-20 02:11:05,user9316@example.com
4622,4622,Associate Professor,Physics,0,2014-05-08 07:47:58,user2881@example.com
4623,4623,Professor,Electrical Engineering,1,2017-10-18 21:30:30,user1696@example.com
4624,4624,Professor,Computer Science,1,2018-05-21 02:43:56,user4247@example.com
4625,4625,Associate Professor,Art,1,2015-05-15 13:16:36,user4021@example.com
4626,4626,Assistant Professor,Physics,0,2000-09-12 06:34:06,user6810@example.com
4627,4627,Assistant Professor,Physics,0,2017-12-21 02:42:03,user7215@example.com
4628,4628,Associate Professor,Computer Science,0,2000-04-05 11:44:04,user2311@example.com
4629,4629,Associate Professor,Physics,1,2002-03-23 18:11:12,user6203@example.com
4630,4630,Professor,Electrical Engineering,0,2003-09-08 00:59:01,user3685@example.com
4631,4631,Associate Professor,Art,1,2007-05-08 10:38:04,user1843@example.com
4632,4632,Associate Professor,Art,1,2019-11-23 12:01:46,user3498@example.com
4633,4633,Associate Professor,Electrical Engineering,0,2013-09-09 23:32:22,user3940@example.com
4634,4634,Associate Professor,Computer Science,0,2019-03-12 00:52:47,user2894@example.com
4635,4635,Professor,Mathematics,1,2008-01-10 09:00:22,user5007@example.com
4636,4636,Associate Professor,Art,1,2018-02-03 05:40:04,user7328@example.com
4637,4637,Professor,English,0,2016-04-08 22:15:53,user1754@example.com
4638,4638,Assistant Professor,Mathematics,1,2005-02-03 13:07:05,user3241@example.com
4639,4639,Professor,Electrical Engineering,0,2007-08-11 06:04:04,user5226@example.com
4640,4640,Professor,Art,0,2005-12-05 03:09:37,user7774@example.com
4641,4641,Professor,Mathematics,0,2019-06-27 07:53:06,user6692@example.com
4642,4642,Associate Professor,English,1,2016-10-23 16:29:32,user8442@example.com
4643,4643,Professor,Physics,0,2006-07-04 13:39:59,user4934@example.com
4644,4644,Assistant Professor,Physics,1,2021-05-18 08:17:08,user1946@example.com
4645,4645,Associate Professor,Electrical Engineering,0,2001-07-16 07:12:18,user2194@example.com
4646,4646,Associate Professor,Physics,1,2003-09-21 11:18:23,user7534@example.com
4647,4647,Professor,Physics,0,2011-06-15 03:46:53,user6564@example.com
4648,4648,Professor,Physics,1,2005-06-09 11:39:48,user3925@example.com
4649,4649,Assistant Professor,Physics,1,2016-03-23 15:28:30,user2667@example.com
4650,4650,Professor,English,1,2008-09-16 08:31:16,user7150@example.com
4651,4651,Assistant Professor,Physics,1,2019-03-04 06:51:24,user3056@example.com
4652,4652,Professor,Computer Science,0,2005-06-28 16:21:06,user3950@example.com
4653,4653,Professor,Physics,1,2013-07-21 15:04:34,user9715@example.com
4654,4654,Associate Professor,Electrical Engineering,0,2017-08-08 00:39:18,user1978@example.com
4655,4655,Associate Professor,Electrical Engineering,0,2022-11-02 19:48:05,user1262@example.com
4656,4656,Professor,English,1,2000-12-17 16:20:56,user6290@example.com
4657,4657,Associate Professor,English,1,2021-01-18 07:13:43,user7121@example.com
4658,4658,Assistant Professor,Art,1,2002-12-14 11:01:46,user3162@example.com
4659,4659,Associate Professor,Physics,0,2013-03-25 01:41:08,user4324@example.com
4660,4660,Professor,Electrical Engineering,1,2020-02-03 03:35:34,user6327@example.com
4661,4661,Assistant Professor,Physics,0,2007-10-07 01:09:05,user3214@example.com
4662,4662,Professor,English,0,2001-06-09 13:52:49,user7853@example.com
4663,4663,Associate Professor,Mathematics,0,2008-02-05 18:43:37,user4666@example.com
4664,4664,Associate Professor,Mathematics,1,2023-04-24 06:22:01,user7425@example.com
4665,4665,Associate Professor,Mathematics,0,2023-09-02 13:23:29,user7102@example.com
4666,4666,Assistant Professor,English,1,2007-12-02 10:23:39,user8074@example.com
4667,4667,Associate Professor,Physics,1,2006-01-08 00:43:21,user4871@example.com
4668,4668,Assistant Professor,Physics,0,2005-04-10 14:11:01,user2344@example.com
4669,4669,Associate Professor,Physics,1,2010-12-04 10:33:21,user5981@example.com
4670,4670,Professor,Physics,1,2015-02-10 17:47:46,user8321@example.com
4671,4671,Associate Professor,Art,1,2000-11-17 11:07:38,user5125@example.com
4672,4672,Associate Professor,Electrical Engineering,1,2010-01-11 08:53:44,user9309@example.com
4673,4673,Professor,Art,1,2013-05-21 04:47:37,user8804@example.com
4674,4674,Assistant Professor,Physics,0,2011-10-03 16:28:21,user4621@example.com
4675,4675,Professor,English,0,2011-02-17 23:03:57,user9970@example.com
4676,4676,Professor,Computer Science,1,2016-04-11 20:00:55,user6421@example.com
4677,4677,Associate Professor,Art,1,2023-09-11 08:02:32,user2160@example.com
4678,4678,Professor,Mathematics,0,2010-09-09 15:38:58,user5421@example.com
4679,4679,Professor,Mathematics,1,2009-01-24 00:59:44,user2487@example.com
4680,4680,Assistant Professor,Mathematics,1,2012-02-12 13:21:26,user5324@example.com
4681,4681,Professor,Mathematics,0,2018-02-16 16:01:31,user1738@example.com
4682,4682,Associate Professor,Electrical Engineering,0,2022-02-23 21:42:58,user7394@example.com
4683,4683,Associate Professor,Electrical Engineering,1,2022-05-26 09:12:47,user6312@example.com
4684,4684,Assistant Professor,Electrical Engineering,1,2008-03-03 17:26:27,user4398@example.com
4685,4685,Professor,English,1,2011-12-27 17:19:21,user7719@example.com
4686,4686,Assistant Professor,Physics,0,2018-06-16 12:44:59,user5953@example.com
4687,4687,Assistant Professor,Physics,0,2000-03-19 13:34:14,user5234@example.com
4688,4688,Professor,English,1,2005-12-26 05:58:36,user8195@example.com
4689,4689,Professor,Art,1,2022-04-17 11:39:16,user9927@example.com
4690,4690,Assistant Professor,English,1,2008-12-05 11:28:25,user7913@example.com
4691,4691,Assistant Professor,Mathematics,1,2006-05-20 19:18:09,user5320@example.com
4692,4692,Professor,Art,0,2009-05-24 16:45:22,user8545@example.com
4693,4693,Professor,Electrical Engineering,1,2021-08-20 16:11:07,user2645@example.com
4694,4694,Associate Professor,Computer Science,0,2018-07-05 14:59:04,user8981@example.com
4695,4695,Associate Professor,Mathematics,0,2018-03-20 15:02:45,user6074@example.com
4696,4696,Associate Professor,Physics,0,2017-07-20 21:45:11,user8083@example.com
4697,4697,Professor,Electrical Engineering,0,2008-01-18 14:59:11,user8761@example.com
4698,4698,Assistant Professor,Physics,1,2014-03-11 21:59:23,user9352@example.com
4699,4699,Associate Professor,Electrical Engineering,1,2010-04-27 02:20:08,user8924@example.com
4700,4700,Assistant Professor,Physics,1,2018-05-07 00:29:12,user3137@example.com
4701,4701,Professor,Computer Science,1,2020-11-11 15:10:40,user2344@example.com
4702,4702,Associate Professor,Mathematics,0,2001-10-28 16:28:52,user3902@example.com
4703,4703,Professor,Mathematics,1,2004-12-17 08:32:54,user9115@example.com
4704,4704,Associate Professor,English,1,2004-05-26 04:45:09,user7553@example.com
4705,4705,Professor,Computer Science,1,2018-10-27 15:05:56,user3591@example.com
4706,4706,Associate Professor,Computer Science,0,2012-01-01 01:09:54,user1586@example.com
4707,4707,Professor,Electrical Engineering,0,2013-07-13 04:20:28,user7347@example.com
4708,4708,Associate Professor,Computer Science,1,2016-07-06 08:28:34,user7066@example.com
4709,4709,Associate Professor,Electrical Engineering,0,2016-04-28 08:30:53,user4092@example.com
4710,4710,Professor,Art,1,2015-04-23 03:16:29,user5058@example.com
4711,4711,Associate Professor,Computer Science,0,2019-05-13 16:00:11,user3734@example.com
4712,4712,Assistant Professor,Physics,1,2000-05-14 08:06:07,user1367@example.com
4713,4713,Associate Professor,English,1,2021-07-02 02:40:24,user3816@example.com
4714,4714,Professor,Computer Science,1,2000-05-19 23:25:40,user3574@example.com
4715,4715,Assistant Professor,Computer Science,1,2005-08-06 02:03:47,user2661@example.com
4716,4716,Professor,Physics,0,2009-10-06 19:59:02,user5593@example.com
4717,4717,Assistant Professor,Mathematics,1,2011-04-21 06:13:10,user3543@example.com
4718,4718,Assistant Professor,Art,1,2023-06-06 01:45:37,user3465@example.com
4719,4719,Associate Professor,English,0,2001-01-07 02:39:02,user8563@example.com
4720,4720,Assistant Professor,English,1,2020-10-08 11:07:52,user5959@example.com
4721,4721,Professor,Computer Science,1,2009-02-03 22:59:03,user4781@example.com
4722,4722,Associate Professor,Electrical Engineering,1,2001-11-21 18:10:05,user2615@example.com
4723,4723,Associate Professor,Electrical Engineering,1,2023-09-25 04:05:07,user7528@example.com
4724,4724,Professor,English,0,2016-06-20 06:02:37,user9882@example.com
4725,4725,Professor,Mathematics,0,2006-04-15 12:53:18,user7913@example.com
4726,4726,Assistant Professor,Computer Science,1,2015-01-08 17:59:06,user4054@example.com
4727,4727,Professor,Physics,0,2005-10-22 02:22:57,user7906@example.com
4728,4728,Assistant Professor,English,1,2022-08-03 19:22:23,user9338@example.com
4729,4729,Professor,Electrical Engineering,0,2010-09-09 09:42:54,user3797@example.com
4730,4730,Assistant Professor,English,0,2001-01-03 03:50:35,user9100@example.com
4731,4731,Associate Professor,Physics,0,2016-05-26 21:46:18,user5104@example.com
4732,4732,Associate Professor,Mathematics,0,2013-12-05 12:43:45,user1952@example.com
4733,4733,Assistant Professor,Computer Science,0,2013-04-03 10:09:04,user9826@example.com
4734,4734,Assistant Professor,Physics,1,2016-09-14 19:11:41,user5120@example.com
4735,4735,Associate Professor,Physics,1,2017-07-10 17:16:10,user8911@example.com
4736,4736,Professor,Electrical Engineering,1,2002-05-02 17:51:15,user9975@example.com
4737,4737,Assistant Professor,Mathematics,0,2003-07-24 11:42:58,user3780@example.com
4738,4738,Associate Professor,Mathematics,1,2002-09-19 12:08:31,user5172@example.com
4739,4739,Assistant Professor,Art,0,2005-04-05 09:39:49,user6103@example.com
4740,4740,Associate Professor,Art,0,2023-02-21 21:32:49,user6495@example.com
4741,4741,Assistant Professor,Art,1,2001-06-20 12:39:01,user2266@example.com
4742,4742,Assistant Professor,Electrical Engineering,1,2007-07-22 08:58:15,user4763@example.com
4743,4743,Associate Professor,Computer Science,0,2005-10-14 10:37:17,user4611@example.com
4744,4744,Assistant Professor,Electrical Engineering,1,2009-09-21 06:23:45,user1494@example.com
4745,4745,Associate Professor,Mathematics,1,2020-02-26 18:41:56,user7235@example.com
4746,4746,Assistant Professor,Art,1,2008-07-14 18:50:29,user9362@example.com
4747,4747,Associate Professor,Physics,0,2018-11-11 17:16:17,user4195@example.com
4748,4748,Professor,Art,0,2006-12-13 05:29:19,user3975@example.com
4749,4749,Assistant Professor,Physics,1,2016-06-24 20:13:40,user8960@example.com
4750,4750,Professor,Physics,0,2023-10-13 15:20:05,user3335@example.com
4751,4751,Assistant Professor,Computer Science,1,2019-01-12 06:52:10,user1871@example.com
4752,4752,Assistant Professor,Electrical Engineering,1,2023-11-11 03:19:24,user6703@example.com
4753,4753,Assistant Professor,Art,1,2022-02-22 22:52:58,user6180@example.com
4754,4754,Assistant Professor,Art,1,2005-10-16 03:09:21,user9837@example.com
4755,4755,Professor,Electrical Engineering,0,2011-09-05 02:05:03,user4499@example.com
4756,4756,Assistant Professor,English,0,2007-03-10 02:54:55,user3890@example.com
4757,4757,Assistant Professor,Mathematics,0,2009-01-20 22:08:01,user7901@example.com
4758,4758,Assistant Professor,English,0,2003-03-09 17:19:28,user4932@example.com
4759,4759,Assistant Professor,Physics,1,2022-09-11 01:44:51,user6462@example.com
4760,4760,Associate Professor,Electrical Engineering,1,2009-11-21 03:24:12,user4303@example.com
4761,4761,Associate Professor,Electrical Engineering,1,2019-09-11 18:00:42,user4679@example.com
4762,4762,Professor,Mathematics,1,2016-11-06 18:27:03,user5461@example.com
4763,4763,Associate Professor,Mathematics,1,2013-10-06 02:06:42,user5885@example.com
4764,4764,Assistant Professor,English,0,2017-06-06 17:23:24,user9365@example.com
4765,4765,Associate Professor,Computer Science,1,2010-07-16 20:51:03,user9225@example.com
4766,4766,Associate Professor,English,1,2020-05-18 17:11:45,user1610@example.com
4767,4767,Professor,Computer Science,1,2010-05-26 14:10:01,user5917@example.com
4768,4768,Associate Professor,Mathematics,0,2015-01-05 19:26:57,user7070@example.com
4769,4769,Assistant Professor,Computer Science,1,2014-12-26 12:37:36,user5165@example.com
4770,4770,Professor,Art,0,2013-01-02 04:13:08,user1434@example.com
4771,4771,Professor,English,0,2007-06-16 07:03:35,user4080@example.com
4772,4772,Associate Professor,Mathematics,0,2023-05-28 21:32:58,user9800@example.com
4773,4773,Assistant Professor,Physics,0,2017-03-03 10:53:32,user8954@example.com
4774,4774,Associate Professor,Art,0,2019-11-24 15:23:31,user8549@example.com
4775,4775,Associate Professor,Mathematics,1,2009-04-17 03:58:32,user4625@example.com
4776,4776,Associate Professor,Mathematics,0,2006-04-08 17:22:51,user5482@example.com
4777,4777,Associate Professor,Electrical Engineering,1,2020-07-04 22:13:13,user9039@example.com
4778,4778,Professor,Mathematics,1,2017-06-01 18:18:57,user3024@example.com
4779,4779,Professor,Electrical Engineering,0,2002-05-01 19:53:44,user8219@example.com
4780,4780,Associate Professor,Physics,0,2007-08-14 16:45:02,user2077@example.com
4781,4781,Professor,Physics,1,2015-07-20 11:12:47,user4218@example.com
4782,4782,Associate Professor,Electrical Engineering,0,2000-10-09 16:18:37,user8139@example.com
4783,4783,Associate Professor,Art,1,2018-01-18 14:57:07,user4791@example.com
4784,4784,Associate Professor,Computer Science,1,2000-03-13 09:36:40,user7256@example.com
4785,4785,Associate Professor,Computer Science,1,2023-07-22 21:31:43,user2949@example.com
4786,4786,Professor,English,1,2008-12-24 05:51:20,user4029@example.com
4787,4787,Assistant Professor,Mathematics,0,2020-12-13 02:15:03,user5275@example.com
4788,4788,Associate Professor,Computer Science,0,2004-12-09 20:39:13,user9711@example.com
4789,4789,Associate Professor,Mathematics,0,2004-05-03 12:46:15,user7939@example.com
4790,4790,Associate Professor,Art,0,2000-01-22 00:13:55,user8870@example.com
4791,4791,Associate Professor,Art,1,2009-04-22 03:31:20,user2841@example.com
4792,4792,Assistant Professor,Electrical Engineering,0,2016-11-16 06:56:25,user1158@example.com
4793,4793,Associate Professor,Mathematics,0,2022-01-04 19:53:16,user5475@example.com
4794,4794,Associate Professor,Mathematics,1,2000-12-02 11:01:57,user1831@example.com
4795,4795,Associate Professor,Computer Science,1,2006-04-10 13:30:58,user7975@example.com
4796,4796,Assistant Professor,Physics,0,2002-12-16 11:34:31,user9638@example.com
4797,4797,Assistant Professor,Computer Science,1,2017-11-10 08:11:40,user1151@example.com
4798,4798,Professor,Physics,1,2007-12-25 23:44:17,user7665@example.com
4799,4799,Associate Professor,Physics,1,2008-06-14 20:18:52,user4304@example.com
4800,4800,Professor,Electrical Engineering,1,2007-05-15 01:35:09,user7298@example.com
4801,4801,Associate Professor,Mathematics,0,2022-09-06 11:50:50,user1131@example.com
4802,4802,Associate Professor,Computer Science,0,2008-06-12 11:18:35,user6815@example.com
4803,4803,Associate Professor,English,1,2006-05-07 10:30:33,user9811@example.com
4804,4804,Associate Professor,Mathematics,0,2002-02-11 02:56:52,user1711@example.com
4805,4805,Professor,English,0,2000-11-21 12:07:20,user6655@example.com
4806,4806,Assistant Professor,Physics,0,2014-07-22 15:35:20,user6139@example.com
4807,4807,Assistant Professor,Mathematics,0,2015-01-25 20:39:49,user4847@example.com
4808,4808,Professor,Electrical Engineering,0,2007-07-13 01:38:41,user3942@example.com
4809,4809,Professor,Mathematics,0,2014-02-28 13:30:49,user3913@example.com
4810,4810,Professor,Computer Science,1,2013-01-28 21:34:01,user5748@example.com
4811,4811,Associate Professor,Mathematics,0,2016-08-17 02:54:00,user3047@example.com
4812,4812,Professor,Art,0,2023-06-24 04:28:35,user7792@example.com
4813,4813,Associate Professor,English,0,2004-12-16 07:27:45,user4355@example.com
4814,4814,Assistant Professor,Art,0,2006-04-18 10:49:50,user2062@example.com
4815,4815,Professor,Mathematics,1,2011-12-17 10:40:52,user7816@example.com
4816,4816,Associate Professor,Physics,1,2000-09-06 20:07:22,user4671@example.com
4817,4817,Professor,Computer Science,1,2016-03-10 08:49:21,user8023@example.com
4818,4818,Associate Professor,Physics,0,2017-09-02 20:38:20,user2543@example.com
4819,4819,Assistant Professor,Electrical Engineering,1,2011-12-27 08:34:57,user2432@example.com
4820,4820,Associate Professor,Art,1,2012-07-21 05:27:03,user1554@example.com
4821,4821,Associate Professor,Computer Science,0,2018-02-01 11:34:45,user8094@example.com
4822,4822,Professor,English,1,2021-12-03 19:04:03,user7274@example.com
4823,4823,Associate Professor,Computer Science,0,2020-05-24 03:42:39,user2912@example.com
4824,4824,Assistant Professor,Mathematics,0,2009-05-22 13:43:51,user5774@example.com
4825,4825,Professor,Computer Science,0,2003-07-10 00:33:55,user4754@example.com
4826,4826,Assistant Professor,Electrical Engineering,1,2018-04-02 19:08:35,user6438@example.com
4827,4827,Assistant Professor,Art,1,2017-04-20 21:34:53,user4569@example.com
4828,4828,Associate Professor,Physics,0,2001-06-25 13:31:20,user8584@example.com
4829,4829,Professor,Mathematics,1,2012-02-03 20:38:10,user7989@example.com
4830,4830,Associate Professor,Art,0,2007-12-02 12:22:22,user5815@example.com
4831,4831,Associate Professor,Physics,0,2018-10-13 04:15:04,user9427@example.com
4832,4832,Associate Professor,Computer Science,1,2010-01-18 20:26:35,user2722@example.com
4833,4833,Professor,Electrical Engineering,0,2012-09-10 15:49:51,user1578@example.com
4834,4834,Professor,English,1,2022-07-07 18:30:08,user8019@example.com
4835,4835,Associate Professor,Art,0,2017-07-09 03:58:43,user8124@example.com
4836,4836,Assistant Professor,Computer Science,0,2016-07-22 20:15:01,user1484@example.com
4837,4837,Assistant Professor,English,1,2000-03-11 08:51:27,user8884@example.com
4838,4838,Assistant Professor,Electrical Engineering,0,2013-01-12 06:57:33,user4337@example.com
4839,4839,Professor,Art,0,2008-08-09 00:47:44,user2889@example.com
4840,4840,Assistant Professor,Mathematics,0,2012-12-02 06:49:48,user6002@example.com
4841,4841,Professor,Electrical Engineering,1,2022-09-12 21:04:17,user1717@example.com
4842,4842,Professor,Physics,0,2017-09-10 08:22:05,user2189@example.com
4843,4843,Associate Professor,Mathematics,0,2017-11-03 04:24:40,user4960@example.com
4844,4844,Associate Professor,Physics,0,2014-07-26 11:11:08,user5636@example.com
4845,4845,Associate Professor,Computer Science,0,2016-05-25 00:09:52,user2128@example.com
4846,4846,Professor,English,1,2023-04-23 02:39:15,user9187@example.com
4847,4847,Associate Professor,Art,1,2003-10-15 18:57:01,user1687@example.com
4848,4848,Professor,Art,1,2019-05-07 01:01:53,user1096@example.com
4849,4849,Assistant Professor,Electrical Engineering,1,2000-09-21 07:06:46,user7229@example.com
4850,4850,Associate Professor,Art,1,2008-08-24 19:10:02,user1665@example.com
4851,4851,Associate Professor,English,0,2022-05-10 07:44:44,user3849@example.com
4852,4852,Associate Professor,Electrical Engineering,0,2009-08-22 05:27:47,user2199@example.com
4853,4853,Associate Professor,Art,1,2016-08-21 21:04:43,user7018@example.com
4854,4854,Associate Professor,Electrical Engineering,0,2002-12-11 17:25:23,user7145@example.com
4855,4855,Associate Professor,English,1,2020-07-19 05:24:44,user1322@example.com
4856,4856,Assistant Professor,English,1,2021-06-02 02:23:27,user6488@example.com
4857,4857,Associate Professor,Art,1,2008-03-28 04:20:25,user9938@example.com
4858,4858,Assistant Professor,Art,1,2011-02-07 07:30:33,user9436@example.com
4859,4859,Assistant Professor,English,1,2004-10-04 13:07:46,user1378@example.com
4860,4860,Assistant Professor,Art,1,2001-08-23 09:37:32,user4148@example.com
4861,4861,Associate Professor,Art,0,2010-05-25 05:01:18,user7065@example.com
4862,4862,Associate Professor,Physics,0,2009-11-19 02:25:20,user7368@example.com
4863,4863,Professor,Electrical Engineering,1,2017-06-05 06:30:24,user1657@example.com
4864,4864,Assistant Professor,Mathematics,1,2019-04-18 19:19:02,user5208@example.com
4865,4865,Professor,Mathematics,0,2000-01-25 23:47:04,user5598@example.com
4866,4866,Assistant Professor,Art,1,2019-11-05 03:36:50,user8312@example.com
4867,4867,Professor,Mathematics,1,2018-02-28 14:41:40,user1212@example.com
4868,4868,Professor,Physics,0,2013-02-24 07:21:42,user2113@example.com
4869,4869,Professor,Electrical Engineering,0,2020-07-28 01:04:03,user8476@example.com
4870,4870,Assistant Professor,English,0,2002-11-04 13:25:47,user8625@example.com
4871,4871,Assistant Professor,Art,1,2019-04-20 08:54:25,user5197@example.com
4872,4872,Professor,Physics,1,2007-05-13 01:00:42,user6461@example.com
4873,4873,Assistant Professor,Physics,0,2002-05-11 22:55:05,user2194@example.com
4874,4874,Professor,Electrical Engineering,1,2023-11-24 16:32:54,user2012@example.com
4875,4875,Professor,Art,0,2023-09-15 12:19:51,user1331@example.com
4876,4876,Assistant Professor,Computer Science,1,2011-04-18 15:50:53,user2910@example.com
4877,4877,Assistant Professor,Mathematics,1,2019-11-15 00:54:09,user1951@example.com
4878,4878,Associate Professor,Electrical Engineering,1,2014-08-22 03:19:42,user9471@example.com
4879,4879,Professor,Electrical Engineering,0,2013-09-07 02:54:44,user5241@example.com
4880,4880,Assistant Professor,Electrical Engineering,0,2015-12-07 18:51:48,user1454@example.com
4881,4881,Associate Professor,Physics,1,2007-03-05 22:27:18,user6717@example.com
4882,4882,Assistant Professor,Electrical Engineering,1,2003-04-22 07:53:51,user9304@example.com
4883,4883,Assistant Professor,Mathematics,0,2004-04-18 11:01:30,user5201@example.com
4884,4884,Professor,Computer Science,1,2013-12-17 05:27:35,user9370@example.com
4885,4885,Professor,Physics,0,2001-03-26 08:53:15,user6858@example.com
4886,4886,Assistant Professor,Physics,1,2021-11-12 22:16:52,user9552@example.com
4887,4887,Assistant Professor,Electrical Engineering,0,2023-08-27 16:12:59,user7225@example.com
4888,4888,Assistant Professor,Mathematics,0,2011-12-09 03:24:55,user9080@example.com
4889,4889,Assistant Professor,Art,1,2016-06-13 17:09:49,user9121@example.com
4890,4890,Assistant Professor,Electrical Engineering,1,2014-01-06 06:20:19,user6339@example.com
4891,4891,Associate Professor,Art,1,2005-01-27 03:54:15,user3290@example.com
4892,4892,Professor,Computer Science,0,2009-04-16 07:02:44,user2712@example.com
4893,4893,Associate Professor,Mathematics,0,2015-07-09 02:11:58,user1132@example.com
4894,4894,Professor,Physics,0,2022-08-07 08:29:18,user8537@example.com
4895,4895,Assistant Professor,Electrical Engineering,0,2021-08-03 13:34:53,user8724@example.com
4896,4896,Assistant Professor,English,1,2016-08-17 17:14:45,user6999@example.com
4897,4897,Associate Professor,Computer Science,1,2010-03-06 11:08:59,user9239@example.com
4898,4898,Professor,Electrical Engineering,0,2000-03-24 15:17:42,user1104@example.com
4899,4899,Assistant Professor,Mathematics,1,2020-11-14 03:59:04,user2928@example.com
4900,4900,Professor,Physics,1,2023-10-07 13:52:58,user4244@example.com
4901,4901,Professor,Art,0,2001-04-15 01:44:38,user4098@example.com
4902,4902,Assistant Professor,Computer Science,1,2007-09-19 07:58:41,user1936@example.com
4903,4903,Associate Professor,Mathematics,0,2001-04-20 17:42:03,user2211@example.com
4904,4904,Assistant Professor,English,1,2014-03-22 20:13:14,user9233@example.com
4905,4905,Professor,Mathematics,1,2022-04-05 06:16:08,user7144@example.com
4906,4906,Associate Professor,Mathematics,1,2004-09-16 18:31:26,user5146@example.com
4907,4907,Associate Professor,Computer Science,1,2001-09-27 22:50:48,user9651@example.com
4908,4908,Associate Professor,Electrical Engineering,0,2012-03-22 12:54:35,user7630@example.com
4909,4909,Professor,Art,0,2002-10-12 07:15:48,user6244@example.com
4910,4910,Assistant Professor,Physics,1,2001-11-08 09:48:57,user9542@example.com
4911,4911,Associate Professor,Electrical Engineering,1,2018-07-07 12:29:56,user3427@example.com
4912,4912,Associate Professor,Mathematics,0,2013-03-13 11:41:34,user2528@example.com
4913,4913,Assistant Professor,Mathematics,0,2013-05-27 10:41:58,user6764@example.com
4914,4914,Assistant Professor,Art,1,2006-09-20 19:57:57,user7225@example.com
4915,4915,Associate Professor,English,0,2000-07-17 19:46:51,user3135@example.com
4916,4916,Associate Professor,Computer Science,1,2015-04-11 16:56:04,user5215@example.com
4917,4917,Assistant Professor,Art,1,2001-04-19 14:43:06,user7223@example.com
4918,4918,Professor,English,0,2012-11-01 19:17:35,user4168@example.com
